,DETX,DETY,PI
67725,10671.460675733584,-8102.302713544446,2002.000985416642
67726,2861.0000488881487,9924.999315914698,4104.000968796199
67727,17144.789041362324,-828.000214387197,3067.000932642164
67728,-1740.1987687144822,-14769.621117247703,9247.001075670356
67729,-7964.615143230734,-6246.949774057869,11843.974833642947
67730,-10790.262415977422,10245.999050088227,3591.000944138097
67731,-8998.140967105968,-13174.586490586455,6015.968409434217
67732,-9965.009577238634,7721.143288104944,2662.3557018245997
67733,-4678.228872944158,15119.22699773235,1436.0009487985226
67734,-12722.076846957541,-107.9509030611866,3921.000988237516
67735,-11360.666226625159,4693.266218634357,1090.000941580016
67736,-3708.791590855062,-2706.8369266047903,1106.0010997944337
67737,9946.370054537305,2972.0593121282045,4151.000970199642
67738,5294.900621471121,-7465.696621067055,5940.001004421851
67739,-1347.3471614771515,-11367.812145155034,3014.000945069063
67740,11896.473368611618,-4060.195220797875,1286.0009287533321
67741,2838.2515173654374,-5997.751416487944,7285.5853661002475
67742,-13247.959842224473,1935.2968633436062,9712.971552745033
67743,-3153.846060149938,-10129.24240429843,1715.0009275539778
67744,-6081.109303909682,14158.560363064667,1481.7814199945224
67745,-676.9834991805556,-2082.0717510853915,3680.000995050643
67746,-6311.86273446165,14965.330977428233,3931.000989573862
67747,11950.886966743417,5235.978349355979,660.0010792124667
67748,9501.902733717174,7649.154202674909,2585.8379992618657
67749,-13180.526847428288,295.79499057769766,1908.0009338359232
67750,1124.1811267504206,-15106.575085489687,868.000794855936
67751,10645.761540979815,12410.086441558187,6179.000977831922
67752,-10563.165140402314,-5831.680458788861,5142.459968815695
67753,3665.1867324850346,-14809.309980856133,1373.8734999277938
67754,-5827.363352207453,12980.315805281027,4397.000976248147
67755,-6050.554798397422,-5228.431043300892,1199.0010927129188
67756,7517.454884577099,-7683.287580084135,1140.0011433570762
67757,-15619.432343845687,1638.3655159753207,734.0011281204934
67758,10764.473684946059,9907.999292103574,4611.100406407599
67759,6209.264402078885,-14251.030232944291,677.0009058984579
67760,-5983.797199975949,-1560.3409369743188,6195.000940951009
67761,8269.277421666044,1803.821241974785,341.00109511162736
67762,11795.728927883267,1465.3569403850265,1553.0009839433042
67763,1637.5130611395737,-4149.722061698267,5466.000999607648
67764,7903.178801679355,5385.909740393971,6075.720453494197
67765,-9988.849651653054,-13202.766184089065,1357.000996769988
67766,-4248.346133779694,-14135.000698693097,2381.95703155497
67767,4733.0830742309845,10704.624285805852,5029.000970473626
67768,2710.0471211003555,-8103.921027137446,3808.9671887505624
67769,3754.5970033762305,-14379.437338298525,1294.001007860541
67770,-11705.629303086353,318.01803887358204,10311.159575866337
67771,4715.523825250614,-10652.932886143326,11110.049521873414
67772,-12378.650521240008,4136.636859219096,5921.629306011194
67773,-7878.895247679781,-7816.740405948978,9041.15240095626
67774,-8201.749748610719,8457.697910126088,6448.987285969227
67775,-3892.201978948454,13274.753365680457,2489.0010700062267
67776,-8696.449542787599,5865.711136539899,1468.001070132028
67777,-4792.781512653299,12095.747279144081,6852.001048258477
67778,9212.380343010678,10460.867666681874,8520.97880184983
67779,1311.3009137679755,1737.857567265845,1418.0010634502978
67780,9342.591789027188,9179.938993539441,4209.000982827833
67781,-14599.533097504049,-5043.966324614088,2130.7577954465787
67782,-14458.786416785371,211.4057405068916,6054.325577598346
67783,15577.333879229232,2481.9062233914397,1008.0559964099507
67784,-7470.90619072204,-15229.197343271988,431.0009120434115
67785,-7201.025796024125,12614.674345555024,4619.705407156153
67786,-14213.380859676254,1594.1483854113662,5226.000967535343
67787,7741.173043384189,12591.318082049134,1465.000894145327
67788,-13858.903984773531,-5538.321408699075,1731.0008906730654
67789,2488.6678879688147,-9900.18053000022,7038.492771367097
67790,2769.4119163151777,13369.129783903734,5280.997365539488
67791,7790.9998587811715,12066.326331626718,481.0011138204718
67792,11502.413272556492,718.0355359507748,10834.872848355151
67793,3069.91352998798,-14597.960367305466,812.0010214867943
67794,14245.83561854543,-3765.2407613930786,9243.707025548678
67795,-10907.974194410759,-7776.20714466867,10489.736811052779
67796,-3329.2124559186996,-6292.031950321259,7779.987095581628
67797,6075.435037386125,-11939.178627949983,681.8334488604821
67798,6214.8816817966845,4527.683488367704,8624.341783691576
67799,-12907.908912251702,-10221.847904896147,2786.0009341099067
67800,-4859.523958165252,12410.547935994971,9413.888089002747
67801,9683.309356917905,-5009.072752253742,503.0008436269709
67802,-8213.522300942801,-7253.841718920409,1924.0008969550108
67803,6011.476334222704,1867.1487057272723,1805.000939581092
67804,-13192.214449286292,-2853.664452230186,7330.912419448084
67805,10891.685089265473,946.9322576663376,7555.49751817969
67806,-9114.272652009802,10036.643855006545,2319.001047288344
67807,4007.6993783283247,3582.754156304664,9581.611512259171
67808,-14045.830143207513,2863.6049300649247,7166.000934143478
67809,2259.410495043604,-10980.376535387268,5538.000931191207
67810,2075.422612961551,-7847.314950048757,11475.000671065063
67811,-2095.2939364728113,396.0219169616019,6212.436476199157
67812,-9846.936207520268,1822.3264961444215,6352.1181715612
67813,-12876.748151459597,5130.732813959058,1733.0010079975327
67814,-4953.2451298781225,-3499.423231415721,3890.000974340077
67815,-9123.10281795985,12213.637740056964,9701.939077237355
67816,3295.4406141134214,11288.85094393734,7057.000978105905
67817,-7279.371396810383,13985.812990903662,2147.0009072459943
67818,1118.2547658773915,-13370.43048805252,409.0007920462522
67819,-12127.369209170072,-7284.3526176996265,7507.469763274215
67820,7252.64217532595,-6852.881174448434,327.0010542216769
67821,-3686.6644007668706,-9389.206116749894,7149.000912362157
67822,3432.939702263701,8718.812199171472,4449.337703195342
67823,12591.97800999938,-8445.000598771498,2608.781186474979
67824,-5323.333637733954,-2930.8802297758175,648.0011556469835
67825,-7140.4813225402895,11998.574274810187,3296.780202288022
67826,5713.749521110711,-2683.2451160731657,11025.511710328079
67827,13552.21948339355,-2318.458658110117,541.001121838548
67828,3810.333360542493,15570.674779816029,4736.485566635451
67829,11541.20272404255,-11917.267762272264,2797.396723595664
67830,423.5695782449769,5668.999823468272,8314.80676954331
67831,15979.472734937799,4600.166421162627,3982.727543745695
67832,-10014.178118157142,-1088.6717990598195,2765.001067870311
67833,-2054.057676136556,8280.999308597762,3765.445663641859
67834,-8965.555172339764,-5760.80735569596,2930.053015627716
67835,-8477.255707647344,10430.397455554736,11981.921745607922
67836,-9753.213430741102,8631.208015809996,2231.3447470489928
67837,4341.261413657558,-14959.527472765287,650.0275659521744
67838,469.6162908387175,10605.914069293534,3032.356667022695
67839,-8334.990390290015,-2797.8688908447357,2897.0010074719467
67840,8512.194799391676,-2628.8579311759445,3636.0009501516543
67841,7321.074324772175,3564.1904483358903,6084.199837194699
67842,-6959.912418018649,-14778.301967610028,2021.0009294271003
67843,4901.3039226474,-9940.56817250655,1703.21414116666
67844,12575.281418483692,-6524.716823638412,7047.000976769559
67845,7488.580595773744,-3402.2453830248223,8357.631559347714
67846,-600.1528657249895,-15685.756444398403,955.0008259916794
67847,-2759.944676608003,-3538.302581393312,11839.066502296262
67848,-1275.9272149722194,7370.802609260868,11831.001264905906
67849,-11119.657936105814,-11294.038436826137,9403.000862402958
67850,-1748.8647825991711,9950.661397763317,1197.0009753884515
67851,408.6665412377732,7814.999699237756,780.0010952486191
67852,6866.682116692445,5397.277678814823,1513.8466529771601
67853,-9564.601671587,12925.218656437193,9568.020395592637
67854,16927.311551759314,-1582.2182269138966,527.8906091055195
67855,2601.996942681659,-12809.43752340713,1940.0010551694286
67856,11092.101228127442,-8090.741521291288,8304.700133941948
67857,2160.8573011005756,-15296.590679133153,364.0008835803601
67858,-11267.849146545865,7773.20502387197,4446.499267872736
67859,-10762.697158665285,-2091.583666853093,1447.0010087971023
67860,7104.194247837713,-4720.082519584907,1242.0008838543436
67861,7915.439236532026,7173.808750174859,1313.0009518709994
67862,-5315.142447704163,8631.842547577624,434.00108803011244
67863,7243.264847051036,-12765.359568531378,923.0008997535042
67864,4049.863258173973,-14520.709425284333,5181.000961521786
67865,-12844.584853140466,-2941.4715877165554,763.0008783719677
67866,-6195.33426030346,-14211.896580431341,1032.001050886407
67867,-5818.789899704074,9520.831474991523,3090.932309474369
67868,-1445.5537059714147,10552.291234996082,6557.000911288604
67869,-12972.05345387928,780.872866753486,4643.9673450219125
67870,1649.590162297603,13965.54603422874,761.0011512381607
67871,-1988.9383181615185,-8625.792440840882,4080.0009753437353
67872,-1472.7279495619275,-3701.248953201704,871.0009708426369
67873,-15162.297614279638,5907.111934374937,2256.6989575558437
67874,10393.704789606662,-12656.599883221992,1050.0009362346318
67875,-11877.678071070288,-5119.710915106031,2013.0010454152216
67876,28.920402522513708,-15258.299435455532,3409.3448390701874
67877,-2331.1269267118346,2625.035252963185,5009.000967800934
67878,6735.955327539617,8614.72806210427,5655.2118146831135
67879,-8396.398266610862,9936.587381877984,7776.9454929204
67880,8621.554785327178,-2690.2305155275635,1434.0010265693854
67881,9902.291253034055,1098.9998166917358,7601.353947578251
67882,8158.339840738479,3346.030827339583,2630.0009522819746
67883,-1529.2204283033277,11722.31187709737,3179.0009671187727
67884,6326.78645450981,-11159.281721297679,508.0011369381391
67885,14578.128653340964,-3045.0026950828355,7969.378599526859
67886,7959.8657300621735,10647.523872234648,1812.0009600260673
67887,-4388.807775911605,6844.387418479394,426.00100892290357
67888,-3838.777055837812,-1132.533197471491,1081.0008038105734
67889,-6005.294758806307,-5153.043772317778,6869.383604098821
67890,10945.76363881523,-12624.245495512301,1830.2202842160384
67891,-4327.117907375375,-14320.049250132139,1838.000924481501
67892,-2768.0305283732087,-4687.224409046187,493.001037385955
67893,-4569.785261167534,4036.5089378426915,3743.00098396009
67894,-6104.530863925456,-13237.31897234819,5917.554035965011
67895,8074.519037932371,3470.0365910961295,8874.836500201824
67896,4779.074876238878,3502.4811597465064,9450.955679495322
67897,-1042.6318458908431,13271.379894407006,1285.5117148142328
67898,8070.3971894983,3911.6879836131834,5241.273571371396
67899,-9894.732878486879,4683.27511792499,2402.001038870483
67900,-7086.997568765517,-6408.888230507545,3282.000961373604
67901,-9460.376030273543,-7951.000055897515,1281.0010256328242
67902,-14855.422943152751,1553.3425850064045,2154.0009276909695
67903,-7592.289340101687,9466.58075206451,3298.2541433852607
67904,-9706.290185810172,-13325.616473499793,3117.0009393238943
67905,-706.8290414593623,-2850.784136524252,4003.0523310952435
67906,6644.392256146437,-9565.8778691845,5601.001017648319
67907,-10095.23255159128,-2385.9691044543897,1314.001010533233
67908,-11385.850841263988,-2705.0002797679044,503.0008436269709
67909,9411.944646783259,-8544.435189371083,6406.090230281484
67910,-530.8345206973866,-5692.149404846657,5573.000935868418
67911,-14643.733219574444,5213.875693679539,1602.0009319628007
67912,-5843.471750325901,-2685.0004455188755,9747.61590795662
67913,-8978.300814616176,988.0071598218365,2841.001039007475
67914,-10498.265862580782,-7179.776324428704,2069.0010138796933
67915,6229.173197486768,-9905.528822572525,10915.878757073622
67916,-10302.517395385057,-8625.415823567386,11404.988513258339
67917,-10305.989204995043,-8961.643953182951,2918.3696677068924
67918,12526.924467463135,5094.120940480962,400.0010444674699
67919,3737.2288632573204,6222.696229369018,5044.000972478145
67920,14998.180100533158,-6605.0289689512565,1079.0010766767664
67921,-7973.787170750251,13219.980810164412,1059.0010740040743
67922,3142.182175333396,11167.72160196585,3315.9732219824577
67923,-12344.834909652196,-2259.70429439495,1528.000883054774
67924,106.36896713118279,-5830.906117614742,1268.0010434051073
67925,-8055.000271086115,-14656.98775863909,978.9933201833516
67926,9513.133416040411,-1246.0001962111564,9639.615576921911
67927,-12587.088357146817,157.1497831473366,646.0010383225163
67928,2523.43136252599,9861.25046544606,2904.6566337397576
67929,-13444.553606420077,-24.160588132243355,4884.662345952602
67930,-12177.65332990321,-1766.12684841272,4196.0009762131995
67931,-4893.873633009262,4255.149560473843,10277.583717712836
67932,9709.54384352564,2368.821659022447,1480.0009936975111
67933,2095.326698034058,7300.740515145658,6163.137032538425
67934,-8247.30267978088,2201.740521269174,10296.673261963158
67935,-9440.542177098621,-9832.400265234604,8798.78932076795
67936,-9745.185284504958,9169.740715618042,4910.02855998725
67937,6504.09021958698,-8024.336753466525,7711.941341008398
67938,-5127.095345120461,-4184.74844486257,9995.00988829803
67939,-457.3228631069052,12056.755699141155,1998.9117314804455
67940,-14776.980185362596,-3213.587763562859,3986.897337046619
67941,-1896.121903047444,10593.195028830954,428.00112624737085
67942,-5793.997579377265,10111.402425226803,856.0008712904528
67943,-16299.056704159191,3632.4780236140723,1379.0009216718172
67944,-6728.5842531737735,11171.74846390049,686.0010436679004
67945,15744.507907498099,-1711.6419918183421,759.0010339136934
67946,-1205.8267483398897,13538.632389708493,6181.000900061059
67947,-2204.0683904351913,-8796.84807692369,2965.0009970495666
67948,-6958.565398018087,-7874.143278357494,9142.591742462671
67949,15730.773867945429,-4529.374825723257,4157.000980756216
67950,7805.93621853871,10386.387118336113,11440.94563413037
67951,-5414.998101712507,2769.2907451938577,2870.0009843542794
67952,-1404.480433024296,-16063.554163212493,10984.132480969087
67953,-14325.977841832733,-2850.8187006212956,1524.3189367409832
67954,-907.1066150908031,-2384.083025089884,5098.000969939647
67955,7860.866416170587,-1086.3215888940206,4877.6801484311445
67956,-4154.000232483726,13376.470749937087,818.0009832695359
67957,-2471.9852250476424,13350.723893888857,799.0010392590775
67958,-8685.606681764544,1924.796499980529,10649.803813824868
67959,-3393.920504022747,-7781.125159354016,1941.000918736332
67960,14338.694688977343,-2571.0713303147227,5722.53768621972
67961,8919.762948639638,-556.4332729155815,5273.000993325702
67962,2972.5305809471242,10242.98330578335,1673.363460166554
67963,8116.944811857658,-14863.528033836594,3290.3288165983918
67964,15995.256610882296,3057.7780617483513,336.00080180045916
67965,9848.999894701294,1171.066184267832,5771.000942818537
67966,4338.0064870921315,179.2814308510485,6707.423143696014
67967,-7551.086535429256,-8383.763304888653,4294.142783648482
67968,-15340.591243776636,1587.2980648290302,639.001017877541
67969,3601.7710695499854,11590.549574355735,1813.5993589439854
67970,-2674.5498174836944,1472.3095586237346,3985.0009870353642
67971,-7959.0427417754845,-9698.241080477224,1291.0010269691702
67972,5612.196268570365,-11834.834196144579,956.1212850879604
67973,9953.959893920739,-7536.962906630826,6688.000987323336
67974,10383.574048458328,3827.1557107321155,9960.422341455615
67975,7594.799523445723,7942.356427429466,1483.000974588882
67976,14725.85536454119,-3848.324764367852,7584.057479492664
67977,-8662.904388235991,-2379.1425374295236,3250.3629477761747
67978,10293.57125304271,-4687.43742543696,6632.13456624023
67979,9166.158599951783,-4661.748241955316,11369.005457099365
67980,16537.143559303466,-2642.382969067835,1396.0009434531385
67981,13014.904159092735,1969.1709450478106,8618.37740437645
67982,8253.542710912463,9436.4294929964,838.000985942228
67983,-10369.550344242321,-2095.1792136200875,2454.971421027626
67984,-14142.59699088668,-6573.817633581952,4736.000975215136
67985,11870.301541601302,4021.5687359482818,8504.129881017618
67986,4571.534307471549,3271.742831327493,4115.559546222739
67987,926.5671577966427,-12887.541110535878,2101.0009401178686
67988,-7976.999616960244,-3861.229262597461,1400.8756715024729
67989,5825.6752394220175,-11471.709565371175,588.0011476289073
67990,10473.000532693812,2864.908833267038,1614.9715162569078
67991,7844.024244849905,-1411.9162439591648,1309.000912317395
67992,822.0608054158752,-5603.572485636198,3872.0218133898647
67993,9570.557643797945,-3847.63274995555,9589.70728818609
67994,2067.389992341451,12680.15377354474,2058.0009538811137
67995,15745.233931351417,-5045.237203207866,4300.000980356432
67996,-1718.263965755408,13082.979211482401,3654.000933047544
67997,-54.92702861536797,-8375.912776686833,3400.25481206808
67998,1851.3208256489854,4653.8073963047445,7587.231169012358
67999,9038.429968883851,12751.542005939284,3951.0009922465542
68000,-834.5044975826927,-8796.293673189957,1477.0010128061404
68001,6270.959266276981,1081.1312606172226,6061.92409919528
68002,20.46440744151476,-7130.365715848358,1329.3530673022963
68003,1800.4298912142408,13314.09260331525,5626.001020989184
68004,-1429.47873805047,11452.227812221698,10315.051522424119
68005,365.99382533882067,-16056.408510349844,11738.42859723049
68006,10559.923096876171,171.27190025971726,4964.576963339976
68007,-38.33719419605598,-13670.391586520178,7155.682102659367
68008,-4158.8375668781755,-5113.712094196182,708.0011636650597
68009,2174.445495621538,2248.149177698892,2095.634346675515
68010,-3215.444003827577,-7039.272998520631,606.0010329771321
68011,14104.1210010949,594.7602186230715,7622.9092384287715
68012,-9059.81661308018,-13724.105764225238,4813.0009806276175
68013,3968.237779069135,9004.417325114451,4519.000975480727
68014,-10154.90446553487,-10351.426835885046,6773.000901134612
68015,-5657.214441245881,13205.013398600568,7263.000966615567
68016,-2280.689683348929,-3913.788180705883,8773.972187588583
68017,4948.015754854611,11574.035117071993,2830.840919811746
68018,-5721.520256610237,13371.604308408287,6615.265722388737
68019,-6264.564579273487,-10832.700346052216,2409.0010593154584
68020,-3060.938504864117,11794.03551928718,9630.935945726405
68021,-8388.288979340892,-4049.616236407443,3675.00099438247
68022,5316.10523489481,3394.0690692270923,11445.108286304046
68023,-5421.606861086604,-9387.985266779804,6044.00095979125
68024,2248.9475507078264,-10693.271375390348,3648.0009712648025
68025,-54.00108145535327,4162.038924735109,5707.000992794521
68026,-4180.781612156334,-2065.4309479768817,3318.106881579649
68027,-13645.42741424985,497.29274375152363,6511.000944160478
68028,-13233.175651610949,-2341.7433768501787,1281.0010256328242
68029,-1723.3131966653004,3049.548343274512,749.0008374820172
68030,9781.657936867738,7348.8260596624705,3173.001005336031
68031,15178.727919871777,-2496.8414704545485,1637.0010341876769
68032,7035.925609356509,-2793.2180079813843,9683.171446384345
68033,6092.113901837831,12845.143670767977,912.2951230096344
68034,2427.988769087695,12302.709815118886,2233.000879719504
68035,3833.411924414749,13737.918869918121,1433.0009679071518
68036,-13738.319420619706,3483.2306130439642,11138.924763264074
68037,-8150.932327937097,13022.953575420055,1419.0009270172013
68038,7553.307398619299,885.1020239643354,1292.0008905360737
68039,10745.425659906901,1914.2118511705414,10796.79670081291
68040,-10425.436962734795,-3452.8541439446135,2382.001036197791
68041,11085.666488315426,1445.1686901517537,1011.0009895514813
68042,-7094.3569922404195,-7714.084125169144,8279.896197491842
68043,-3097.8798800992813,-4436.531250426781,3875.4973239569554
68044,2272.177694720769,-16325.09426846512,5686.000931459595
68045,-14013.246365554869,1876.218279629138,3647.2596529797793
68046,-5617.000061690051,-12826.00611076545,1701.0008866640273
68047,-9165.780591042467,8459.247036997256,2683.0723522395547
68048,14951.208645413111,-398.40132068313164,6571.468605028826
68049,-1254.350368801493,10355.239532220157,4665.284380285474
68050,8869.616975882254,8901.410678301387,545.0009662968223
68051,-12816.086644201565,5799.5722791891,11340.651542461368
68052,1995.4553725234105,-8699.171941286633,4625.257301806499
68053,11812.756622530731,-7587.265141665216,1360.0009776613588
68054,-8213.353646354946,2380.869318541315,989.000869554322
68055,10383.296624690724,-1265.7776704340656,4676.000979390518
68056,-13799.904715624087,5914.250257993481,6430.001069902806
68057,-6978.388050825636,7858.129388276247,323.00081957274233
68058,3613.4551313606885,-8846.763458780915,466.023957739764
68059,5284.829834867238,-7357.435879809449,1376.0009407804464
68060,4916.8569674200435,-9188.185804469287,9313.210310564438
68061,9811.750510274524,-1700.9329418656807,11293.102527171453
68062,9511.544864672116,-4865.908578192823,946.0010784128972
68063,10029.446382845626,-7265.9767531862835,489.0008027370204
68064,-59.90036287704941,-10685.033395781335,7933.485582577435
68065,152.61404763167482,-3020.7691047329577,2557.0009620361816
68066,1933.652563534455,11725.53725747624,5602.067846631853
68067,11594.913997029977,5492.3338310365225,2490.00093357313
68068,-8894.195853592584,-3840.132017541767,9117.139631625014
68069,11780.09751098459,-8362.263396527933,3538.608202259048
68070,8001.134279447104,-6145.017672330869,4776.0009805605205
68071,876.1771312951681,8616.325003951297,2443.000907782771
68072,-178.35835405606852,-7267.965694491725,1166.0011078125099
68073,-12291.024559398016,-3257.234505024754,5138.000975285031
68074,11088.000696607516,-2063.9183025020675,2096.0010369973606
68075,3834.777109335321,-10067.60616604034,1051.0009948968654
68076,-11486.24073918859,-5498.364598703496,432.00097070564516
68077,68.85244380184197,-4318.879458078435,2025.0009689807048
68078,8720.850559633325,4706.120742661039,5305.659785923436
68079,-4827.5788608555085,-14422.702962539737,9789.503499772192
68080,-3336.7938769264247,-7685.000309330411,1595.0009115178254
68081,15855.016979241871,-3765.350473549824,4460.00097582687
68082,7649.794068717639,2890.028750963758,2941.8964497475135
68083,-12157.380235853308,6566.312783563877,5890.9562520810505
68084,-15742.74429007668,-1685.5170974824982,328.00111288391054
68085,-4907.6777449795745,-10071.312884833787,1288.0010460777994
68086,10680.67799365824,3011.8471423164438,4633.491357250019
68087,-8167.711390826821,-12350.80052620428,9101.49036821029
68088,13198.692765126765,61.46367432451844,5179.000990518816
68089,-13004.407559254121,717.4010577732024,5417.576372820185
68090,14526.961226617232,-2530.6172217900444,5361.0009855760145
68091,-4193.7554390267915,-9374.782588638796,7896.963195241895
68092,12092.713607826152,-9319.16942176979,3645.0009903734317
68093,-3014.829459400802,9556.06266001008,6998.073244514703
68094,-3192.683074835521,-13909.339186843406,9922.077958449972
68095,9369.79795874688,-1710.040775669788,3185.8935365038496
68096,-3108.2497729918778,14746.392712584435,10637.12420210044
68097,13829.513956747993,-4366.010967741629,9978.6846825224
68098,-3447.906783819858,16393.56007795174,1982.0009827439499
68099,4440.258176429529,-13055.12629855362,2009.6979905636267
68100,1629.4339515000345,-1056.4913543305913,11250.436152628556
68101,-2013.4410263033303,1179.6529153311092,7984.078713047385
68102,4945.677576761779,-13431.475179892654,1875.0009489355143
68103,9326.57871352198,-1311.3596187526086,376.0008071458433
68104,-1759.6690540264017,-16067.530063516768,974.1157459326797
68105,-10219.2687538316,-13202.50937650895,11428.302380260167
68106,5827.962453696797,13575.73746041806,4630.000975682018
68107,-5302.988912806053,-6241.8162094414765,474.00109337549657
68108,6759.568140521206,-3237.703526477409,7066.053885008042
68109,-8257.855828430196,3165.645068268715,673.0010614401835
68110,-8045.770226429054,-541.3730201713897,5246.994229457588
68111,2769.9396078924306,10164.471138525492,5490.000944286279
68112,2796.233529221734,8302.761217916872,3779.8101615274654
68113,11078.926571798344,9046.053306410233,9469.912831404567
68114,11601.768408846297,-718.8210282801765,5685.000970345027
68115,8366.689905646168,14913.183367471434,896.0008766358369
68116,-7520.999933832034,3840.537658394109,6526.003487700024
68117,-12522.939917681415,-9327.64389698673,5607.493959108478
68118,-11274.43611376145,-12789.535404117129,7221.520092454786
68119,6635.716652011888,-8517.2919095607,4185.000964988452
68120,13252.378289950126,-4042.026220030204,11491.03248771411
68121,-5480.431653273624,-11907.975826557484,10130.209153773429
68122,-5300.788332591269,-5231.195821939646,1688.4055831804346
68123,-16026.597528108488,-3235.6804669904186,775.7393287545106
68124,8205.147373721371,3960.8074816014396,6331.000920106249
68125,-9249.939602413378,6648.93360931374,3908.000957235967
68126,2004.0579349097823,-2093.363701246865,658.0009618879994
68127,-7740.740160473082,7175.885506418646,4446.00097608984
68128,16451.625107891974,-802.3808067118093,9025.761830814123
68129,-11793.531278942264,-1677.6797160964481,4624.000977318902
68130,2923.875757510207,16086.100040330371,2388.0009979805327
68131,12436.573084510594,3479.412187334719,1160.0011460297683
68132,-6565.545936858231,-12016.707871577815,3285.0351714970802
68133,-5682.892731279066,3842.9823744240766,2064.0009156638553
68134,-461.8623535317292,13783.811724893763,4000.4837605100047
68135,-5066.9807502204,2671.999664942501,6523.856264441503
68136,13053.831580324597,-3843.9104633218894,10502.109993398994
68137,-2805.751806482824,-8762.63465139378,1606.0009715164051
68138,-15089.931246901986,4965.473808550834,1519.0009403806616
68139,12766.396984045541,10492.387733572654,7984.001799884275
68140,-4159.598335809032,12108.732260061786,10337.103497538568
68141,5420.076896682787,-7216.266999163021,3235.0009355832444
68142,1107.868687623279,473.48292297007106,1081.0008038105734
68143,12178.748343810314,-238.53040130696692,3760.0009569675785
68144,6457.649264551411,7123.384151627434,10744.138001435387
68145,11587.767670674086,-561.3455429222981,1527.0010194878705
68146,-10667.663632885811,-2935.5935581312087,1983.0010414061835
68147,9287.401434693122,3177.2312696242016,1951.0009200726781
68148,9589.13611907276,9944.374285898637,1452.0009119176102
68149,16472.61876490219,4179.093771476318,1333.0009545436915
68150,-12591.919152698474,-11364.96331553127,7125.38875095731
68151,-3331.169347778961,-243.45531318132558,5465.388107293145
68152,1311.0001591928012,-9538.497634749061,4014.000981156001
68153,13611.84232518583,-689.0002134602983,11529.04070957161
68154,12837.429942113768,4928.015811054859,3038.0009872953597
68155,2500.3994556721477,12990.955831495023,1283.1867811046368
68156,-6201.650656070455,-332.55966866549244,8924.319185855471
68157,8385.154652097815,-989.7116668025456,9251.79691905639
68158,10807.00372837413,2666.230268987828,11465.600944294292
68159,-6619.4890401835855,11255.863829009657,6129.594974188213
68160,-3246.6298131726917,10425.444536577452,1517.0010181515245
68161,7099.673040844002,11925.78657331414,8135.001005106809
68162,-5159.353684310211,10534.394576252835,5260.125686482283
68163,9748.506538230831,13652.409508812918,6279.000991195382
68164,-9819.94608935313,4184.36684131613,2779.0009136649314
68165,11661.133803040242,-1791.478629036269,475.0011520377302
68166,-3136.478660996399,12599.804377553424,5328.001000675606
68167,-3670.514701337008,11129.999274731614,498.00094050646294
68168,-3556.9551634078844,-13858.632327378853,7230.303432799789
68169,-2001.7299705638345,-12966.300920468519,4308.862663994349
68170,11383.075220528051,1027.9997843174497,8549.765537514655
68171,-8882.297880134669,11296.75818409131,7455.089696521812
68172,12228.890554306678,5651.721928182034,10258.232554109576
68173,-3581.680308490842,-14622.684699692865,9093.001016071561
68174,4573.000078819675,-4815.693792664475,5679.071221366188
68175,1042.1467319556696,3491.4980946171677,4085.0009760119083
68176,16420.77812442374,-3739.0095476606953,1827.0010595782514
68177,-9778.227763698662,-13310.036591750379,5938.91588148653
68178,13739.9072039778,-1606.9386736497406,6000.001012439927
68179,-7939.918879945988,-8172.14967864594,6267.40577733006
68180,12891.845082287608,-3191.9899941989715,1426.0009474621766
68181,-11727.686762770993,4096.305844557271,3948.000962581351
68182,12568.293301112351,-3480.6228813052276,1486.0009554802527
68183,-16209.360389327907,-973.0002162655583,1576.000967507367
68184,744.8049024156394,9747.47772389068,2789.0009150012775
68185,-1998.9258220147237,-3513.3211546611997,8718.980723447054
68186,-4335.14638643518,-3638.0003643743694,2496.3332432748116
68187,9788.109390478647,6231.763719560346,2710.773653041169
68188,-1315.4430234985898,-8093.777242578429,960.0011193028477
68189,-7783.781732566606,9748.076078302545,1332.0008958814578
68190,3279.431534221078,-11104.418999639101,10077.920043971839
68191,-2861.539302954844,13799.445768649288,1009.000872227014
68192,-2034.228779756029,5291.999742569402,3350.732861402572
68193,-7608.3475305741185,12156.486225086574,1742.0009506716451
68194,-27.808522094143445,-5317.0337078024795,665.0009823329747
68195,-8796.358519742362,13360.747147241602,4753.000972609541
68196,-11430.964413272162,5653.58112647227,10163.15065227443
68197,3367.1050558713023,-13233.383287706094,5857.288579110286
68198,6439.339757422084,15641.84027623615,4587.000977251805
68199,-216.10384904056417,-1730.0453570284876,2787.2835846593593
68200,14709.06336952287,-3834.3597723693374,1565.0009075087873
68201,4774.958175868694,-11492.381133082223,3309.000984491271
68202,956.4592364448913,14400.756713710198,11463.228440693038
68203,-14579.530802114403,-2073.495148571654,1609.000952407776
68204,7856.461627114593,8240.352602040388,8507.267424223364
68205,-1261.1843613715178,-3082.08434443481,822.0008277278102
68206,2618.8797839912054,-10509.741668598921,414.0010853574204
68207,9312.798810997338,-7375.41961852228,1538.00088439112
68208,12413.90519887221,2864.6105490087416,1667.001038196715
68209,8608.63433343748,-228.48011662658936,9921.11966366364
68210,-1228.2989657685835,8344.958322139182,797.0009219346102
68211,622.3559753848385,13274.183976431146,9189.025373868184
